"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2024-05-08",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","87",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Update* seller responded quickly & was very apologetic & said they unfortunately couldn’t unlock phone so it was approved for a refund. Sending phone back, hopefully I get a refund quickly after they receive it. Got phone in “good” shape, it has a lot of tiny scratches all along the edges, 1 big scratch on the top left of the phone and scratches along the edges of the camera, back of the phone is very smudgy. Screen in great shape, as are bottom speakers. Battery life is at 84% which is fine. Tried switching SIM cards and says phone is already on another account. Waiting on seller to contact back to see what we need to do moving forward. Husband needs a phone like yesterday so hopefully gets resolved soon otherwise, we’re just heading to our carrier and returning this one all together instead of possible exchange.","R224PGRBLECF7Y",,,,,,,"Phone was account locked","https://www.amazon.com/gp/customer-reviews/R224PGRBLECF7Y","Reviewed in the United States on May 8, 2024","18003","429",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2024-11-11",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","88",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I recently received the phone and it’s in good shape, however the charger that came with it almost caused an electrical fire. I had charged the phone overnight with the charger provided and pulled it out of the phone and left it on my carpet. I started smelling burning and found the charging port smoking and melted! This was seriously dangerous and a huge hazard! Be careful with the charging device provided with the phone!","R2MFNNQ9NBT4YE","https://m.media-amazon.com/images/I/61GonnhW9FL._SY88.jpg",,,,,"2","Buyer beware!","https://www.amazon.com/gp/customer-reviews/R2MFNNQ9NBT4YE","Reviewed in the United States on November 11, 2024","18003","429",,,"Service Provider: Unlocked, Color: Midnight, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","256GB"
"United States",,"2025-03-09",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","89",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone is as described physically. Unfortunately, I’ve had the device for LESS than 48 hours and it’s already buffered, frozen, then turned off 3x. Will ABSOLUTELY be returning.","R3F6WAM5MEJVFS",,,,,,,"Cuts off without warning","https://www.amazon.com/gp/customer-reviews/R3F6WAM5MEJVFS","Reviewed in the United States on March 9, 2025","18003","429",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
"United States",,"2025-01-31",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","90",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone looked good, that’s where the “excellent” condition ended. The bottom speaker/mic openings were FULL of dust and Lord knows what else. The battery maximum capacity was only 82%. The charging brick I received doesn’t work. I am not excited about this “excellent” “renewed” product.","R2ATXUB7UNH7D5",,,,,,,"Excellent condition?!","https://www.amazon.com/gp/customer-reviews/R2ATXUB7UNH7D5","Reviewed in the United States on January 31, 2025","18003","429",,,"Service Provider: Unlocked, Color: Green, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Green","Size","128GB"
"United States",,"2025-04-08",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","91",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Lo compré en la opción acondicionado excelente y me vino bien dañado de los bordes, horrible","RD015Z5HX3PCQ",,,,,,,"Un producto medio aceptable en l opción excelente","https://www.amazon.com/gp/customer-reviews/RD015Z5HX3PCQ","Reviewed in the United States on April 8, 2025","18003","429",,,"Service Provider: Unlocked, Color: Starlight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Starlight","Size","128GB"
"United States",,"2025-02-26",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","92",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Product was in good physical condition, but microphone is really low quality or malfunctioning. Makes phone calls very difficult.","R3H90TQHYS54ZL",,,,,,,"Microphone not working well","https://www.amazon.com/gp/customer-reviews/R3H90TQHYS54ZL","Reviewed in the United States on February 26, 2025","18003","429",,,"Service Provider: Unlocked, Color: Green, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Green","Size","128GB"
"United States",,"2025-03-29",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","93",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","80% battery life","R3VKT07RUXXHM","https://m.media-amazon.com/images/I/61nJ1Uc2UcL._SY88.jpg",,,,,,"Battery health low beware","https://www.amazon.com/gp/customer-reviews/R3VKT07RUXXHM","Reviewed in the United States on March 29, 2025","18003","429",,,"Service Provider: Unlocked, Color: Pink, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","256GB"
"United States",,"2024-10-02",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","94",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","bought in may and will not work properly 5 months later. started turning off randomly on its own in july once the battery life hit 30%, but now will turn off even if it’s at 75%. when it turns off on its own, the phone will turn on again automatically but the battery will now be 10%, no matter what the battery was before. it’s super inconvenient and i can’t imagine what i would do if this happens to me during an emergency when i NEED my phone. garbage.","R3F6TH5PQNCM9K",,,,,,,"Messed up battery","https://www.amazon.com/gp/customer-reviews/R3F6TH5PQNCM9K","Reviewed in the United States on October 2, 2024","18003","429",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-03-08",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","95",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Camera, volume buttons and on/off button is all scratched","R3TGXANX4NDXG8",,,,,,,"Scratched!","https://www.amazon.com/gp/customer-reviews/R3TGXANX4NDXG8","Reviewed in the United States on March 8, 2025","18003","429",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2024-10-11",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","96",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The item came in a nice package it seemed good but I had to go to AT&T for 3 hours to get it activated they had issues with it. Finally they got it done and the next day the phone cuts in and out when you talk on speaker. I don’t want to send it back for warranty due to not having a phone and then having to go through the process to activate another one!!!! What a pain!","R2BYIYSXQA2NN4",,,,,,,"Apple phone hell","https://www.amazon.com/gp/customer-reviews/R2BYIYSXQA2NN4","Reviewed in the United States on October 11, 2024","18003","429",,,"Service Provider: AT&amp;T, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","AT&amp;T","Color","Midnight","Size","128GB"
"United States",,"2024-12-17",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","97",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’m highly infuriated by the time I’ve wasted trying to set my phone up for over 5 hours just for it to say this ! If someone knows what to do let me know because this is incredibly annoying . I will be sending it back if it doesn’t start working","R2DA556FLKJUSV","https://m.media-amazon.com/images/I/61iI+G92EFL._SY88.jpg",,,,,,"Furious","https://www.amazon.com/gp/customer-reviews/R2DA556FLKJUSV","Reviewed in the United States on December 17, 2024","18003","429",,,"Service Provider: Unlocked, Color: Pink, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","256GB"
"United States",,"2025-01-29",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","98",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Rolled the dice on a “good” condition iPhone. Visually in decent shape, functions as it should and just meets minimum conditions but nevertheless disappointed with 82% battery health. Get what you pay for.","R1393GHJLH578W",,,,,,,"Disappointing Battery Health","https://www.amazon.com/gp/customer-reviews/R1393GHJLH578W","Reviewed in the United States on January 29, 2025","18003","429",,,"Service Provider: Unlocked, Color: Green, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Green","Size","128GB"
"United States",,"2025-02-12",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","99",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Item was not as described, has scratches visible from more than 12” and has a dead pixel on the screen.","RG1AXITRQM4Q6",,,,,,,"Item not as described","https://www.amazon.com/gp/customer-reviews/RG1AXITRQM4Q6","Reviewed in the United States on February 12, 2025","18003","429",,,"Service Provider: Unlocked, Color: Blue, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","256GB"
"United States",,"2025-01-25",,"twoStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","100",,,"B09LNW3CY2","B09LNW3CY2","2","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone came with lots of small chips around camera and lots of nasty build up around the camera also .","R18QW30WDPNMH8",,,,,,,"Not very clean and chipped for a excellent","https://www.amazon.com/gp/customer-reviews/R18QW30WDPNMH8","Reviewed in the United States on January 25, 2025","18003","429",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-06-18",,"fourStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","1",,,"B09LNW3CY2","B09LNW3CY2","4","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I received my iPhone 13 and overall I’m very pleased! The phone arrived on time and was well-packaged for protection. It’s in great condition — just a few small scratches near the top by the camera, but nothing major or noticeable unless you’re really looking for it. Everything else looks and works perfectly. Battery health is solid, the screen is clear with no cracks, and the phone functions just like new. Great value for the price, and I’d definitely recommend it to anyone looking for a gently used iPhone.","RDEBI21STZ4FY","https://m.media-amazon.com/images/I/71OOzWAvxzL._SY88.jpg","https://m.media-amazon.com/images/I/71SXpMjdk-L._SY88.jpg",,,,"5","Great Condition – Just a Few Minor Scratches","https://www.amazon.com/gp/customer-reviews/RDEBI21STZ4FY","Reviewed in the United States on June 18, 2025","18003","888",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2025-07-12",,"fourStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","2",,,"B09LNW3CY2","B09LNW3CY2","4","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I just received my phone, price is good. Vendor sent phone very quickly.it looks good on the outside, there are some scuffs and scratches but not significant, what upset me more is that the battery health is 80%. It's terrible.","R3PFZ1R2LDC98S","https://m.media-amazon.com/images/I/61ZjcINm25L._SY88.jpg",,,,,,"Battery health 80%","https://www.amazon.com/gp/customer-reviews/R3PFZ1R2LDC98S","Reviewed in the United States on July 12, 2025","18003","888",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
