"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2024-12-09",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","41",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’ve bought this cel phone for my cousin who leaves in Brazil as it was saying that it was unlocked. In the end we found out that the phone was locked. I’ve lost the warranty because it took us a while to get the phone back to the US. Now we’re stucked with a phone that can’t be used.","R9FSCR45UI2RX","https://m.media-amazon.com/images/I/61wlfkLdCGL._SY88.jpg",,,,,,,"3","Phone was not unlocked","https://www.amazon.com/gp/customer-reviews/R9FSCR45UI2RX","Reviewed in the United States on December 9, 2024","1012","84",,,"Size: 512GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","512GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-06",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","42",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Overheated with every charge","R2A8H2OAW29Q9S",,,,,,,,,"Overheated","https://www.amazon.com/gp/customer-reviews/R2A8H2OAW29Q9S","Reviewed in the United States on May 6, 2025","1012","84",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-11-23",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","43",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was super excited to receive the phone, but once It got here, it kept turning off by itself within 20 minutes of me having it had so I return it the next day, so disappointed that they sold me a broken phone. When I messaged them asking is there a way to fix it. They basically told me to turn the phone on and off completely disappoint. I would not recommend this phone at all.","RVVMGWOBJMTE0","https://m.media-amazon.com/images/I/61Aw21EXIFL._SY88.jpg","https://m.media-amazon.com/images/I/61N3utRf6fL._SY88.jpg",,,,,,"5","Came Broken","https://www.amazon.com/gp/customer-reviews/RVVMGWOBJMTE0","Reviewed in the United States on November 23, 2024","1012","84",,,"Size: 128GB, Color: Pink, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Pink","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-20",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","44",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ordering this phone was a waste of time. At&t adviced me that the phone is locked due to the phone not being paid off.","RU47QYVL8M911","https://m.media-amazon.com/images/I/31HT4SWcWBL._SY88.jpg","https://m.media-amazon.com/images/I/418QoQRbRrL._SY88.jpg",,,,,,,"Locked phone","https://www.amazon.com/gp/customer-reviews/RU47QYVL8M911","Reviewed in the United States on March 20, 2025","1012","84",,,"Size: 128GB, Color: Pink, Service Provider: AT&amp;T, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Pink","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2025-04-05",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","45",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Recently bought this phone, tried to connect. This phone was reported stolen. Don’t buy","R1VPO32W5SS4FW",,,,,,,,,"Stolen phone","https://www.amazon.com/gp/customer-reviews/R1VPO32W5SS4FW","Reviewed in the United States on April 5, 2025","1012","84",,,"Size: 256GB, Color: Blue, Service Provider: AT&amp;T, Product grade: Renewed","B0CMT4XDSC","Size","256GB","Color","Blue","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2024-10-30",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","46",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","We received the phone and after 1 day the phone began boot looping. After attempting an update and restore from a Mac, I took the phone to an Apple Store. They were also not able to restore the OS and sent it back to Apple. Apple support eventually emailed back and said the device was modified and not eligible for service. Fortunately the old device was still operational (and not wiped) and I was able to “downgrade” back to it.","R3ICPDGLCOFBKK",,,,,,,,,"Phone defective, requesting return","https://www.amazon.com/gp/customer-reviews/R3ICPDGLCOFBKK","Reviewed in the United States on October 30, 2024","1012","84",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-19",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","47",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This phone came with a microphone defect and I am struggling with returning the device and getting a refund","R31TDSA8TLF87T",,,,,,,,,"Terrible","https://www.amazon.com/gp/customer-reviews/R31TDSA8TLF87T","Reviewed in the United States on March 19, 2025","1012","84",,,"Size: 128GB, Color: Black, Service Provider: Verizon, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Verizon","Product grade","Renewed"
"United States",,"2024-11-13",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","48",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone I ordered came and looked perfect. I put my sim in and set the phone up only to start getting text messages from AT&T saying there’s money owed on the device. They then blacklisted the phone with my phone number. So I had to get a whole brand new phone and a new phone number. Very upsetting.","RERQ456G9NG1U",,,,,,,,"4","Scam","https://www.amazon.com/gp/customer-reviews/RERQ456G9NG1U","Reviewed in the United States on November 13, 2024","1012","84",,,"Size: 128GB, Color: Pink, Service Provider: AT&amp;T, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Pink","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2024-10-30",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","49",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","After 30 days of having the phone in my possession the phones data stopped working completely. I took the phone in and the IMEI number was blocked with T-Mobile, due to the previous owner still having payments left on the phone. Had to buy a completely different device","R2J3MO72KG8E4M",,,,,,,,,"Phone is a Brick","https://www.amazon.com/gp/customer-reviews/R2J3MO72KG8E4M","Reviewed in the United States on October 30, 2024","1012","84",,,"Size: 128GB, Color: Black, Service Provider: T-Mobile, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","T-Mobile","Product grade","Renewed"
"United States",,"2025-01-31",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","50",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Es una porqueri de celular estoy batallando para devolver no me mandarán las etiquetas ya fui a ups y me dicen que ellos no pueden alludar me","R36CPYDQUZM5VM",,,,,,,,,"Es una porqueria de celular no jala y aparte estoy batallando para devolver","https://www.amazon.com/gp/customer-reviews/R36CPYDQUZM5VM","Reviewed in the United States on January 31, 2025","1012","84",,,"Size: 256GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","256GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-26",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","51",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This iPhone was too much damage bad buy I no recommend to buy on this place","RJTOF09JSTNPW",,,,,,,,,"Horrible product","https://www.amazon.com/gp/customer-reviews/RJTOF09JSTNPW","Reviewed in the United States on March 26, 2025","1012","84",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-17",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","52",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","DO NOT DO BUSINESS HERE. Sold me an apparently stolen iPhone, after about 3 days of good use got a text from AT&T saying they were cutting off service. Go into the store for them to tell me the device is blacklisted and reported stolen and there’s nothing they can really do about it so overall just a waste of time to buy here.","R3OJ5VHP467Y1O",,,,,,,,"5","STOLEN IPHONE","https://www.amazon.com/gp/customer-reviews/R3OJ5VHP467Y1O","Reviewed in the United States on September 17, 2024","1012","84",,,"Size: 128GB, Color: Black, Service Provider: AT&amp;T, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2024-11-23",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","53",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I bought the IPHONE 15 PLUS. Verizon compatible. Spent hours on the phone with Verizon and more time at the store , only to find out it was locked and could NOT be unlocked. $28 to be shipped back. I would not recommend this seller.","R1DQ0UYN15ZYC2",,,,,,,,"2","Very disappointed","https://www.amazon.com/gp/customer-reviews/R1DQ0UYN15ZYC2","Reviewed in the United States on November 23, 2024","1012","84",,,"Size: 128GB, Color: Black, Service Provider: Verizon, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Verizon","Product grade","Renewed"
"United States",,"2025-01-06",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","54",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone had to be set back to Apple. The sound was very low and could not hear the person on the other end of the line.","R382UL5F7VTH8V",,,,,,,,,"Sound quality was no good","https://www.amazon.com/gp/customer-reviews/R382UL5F7VTH8V","Reviewed in the United States on January 6, 2025","1012","84",,,"Size: 512GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","512GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-20",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","55",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I received the ordered phone. Looking great physically but, it is locked! I can't use esim with my new carrier. How can i solve this please?","R1LLDQML2KMVG0",,,,,,,,,"Locked sim!!!","https://www.amazon.com/gp/customer-reviews/R1LLDQML2KMVG0","Reviewed in the United States on December 20, 2024","1012","84",,,"Size: 128GB, Color: Black, Service Provider: AT&amp;T, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2024-11-20",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","56",,,"B0CMT4XDSC","B0CMT4XDSC","1","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Was supposed to be renewed in New condition and came with scratches on LCD and chips on outer housing. My son was very upset as it was a birthday present.","R3VST5LXD8NJEI",,,,,,,,,"Not as described","https://www.amazon.com/gp/customer-reviews/R3VST5LXD8NJEI","Reviewed in the United States on November 20, 2024","1012","84",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
